VP1	VP2	V1	V9	V13	V10	V3	V5	V4	V12	V11	V2	V6	V14	V7	V15	V8	V16	Taxonomy IDs	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	MS/MS count	Protein IDs	Majority protein IDs	Protein names	Gene names	id	Fasta headers
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1	2	1	1	5.8	3.8	3.8	45.323	0	21.02	0	P21952	P21952	POU domain, class 3, transcription factor 1	Pou3f1	1141	sp|P21952|PO3F1_MOUSE POU domain, class 3, transcription factor 1 OS=Mus musculus OX=10090 GN=Pou3f1 PE=1 SV=1
52573	35823	56890	53870	51777	54818	60540	51030	66083	50244	56948	65825	55959	48313	63093	49946	71258	60908	-1	6	6	6	18.1	18.1	18.1	47.169	0	22.441	8	P21956-2;P21956	P21956-2;P21956	Lactadherin	Mfge8	1142	sp|P21956-2|MFGM_MOUSE Isoform 2 of Lactadherin OS=Mus musculus OX=10090 GN=Mfge8;sp|P21956|MFGM_MOUSE Lactadherin OS=Mus musculus OX=10090 GN=Mfge8 PE=1 SV=3
465860	336640	581650	419540	454770	493870	527650	372680	590380	496310	435010	521190	465010	433710	648570	565980	572070	564120	-1	18	18	18	31.6	31.6	31.6	77.06	0	93.764	25	P21981;Q9D7I9	P21981	Protein-glutamine gamma-glutamyltransferase 2	Tgm2	1143	sp|P21981|TGM2_MOUSE Protein-glutamine gamma-glutamyltransferase 2 OS=Mus musculus OX=10090 GN=Tgm2 PE=1 SV=4
445050	300990	491440	443420	484670	489300	537230	426210	516080	479000	410020	503410	517060	519160	582190	592960	553790	530090	-1	7	7	7	19.4	19.4	19.4	37.064	0	323.31	7	P21995	P21995	Embigin	Emb	1144	sp|P21995|EMB_MOUSE Embigin OS=Mus musculus OX=10090 GN=Emb PE=1 SV=2
71470	50947	34553	115660	48209	131280	100530	65881	99365	113300	66485	120580	70814	63465	148250	51328	131120	110070	-1	9	9	9	29.1	29.1	29.1	31.004	0	303.42	7	P22005	P22005	Proenkephalin-A;Synenkephalin;Met-enkephalin;PENK(114-133);PENK(143-184);Met-enkephalin-Arg-Ser-Leu;Leu-enkephalin;PENK(238-259);Met-enkephalin-Arg-Phe	Penk	1145	sp|P22005|PENK_MOUSE Proenkephalin-A OS=Mus musculus OX=10090 GN=Penk PE=1 SV=2
1375200	851860	1359500	1328400	1306900	1386400	1645900	1274600	1454400	1267000	1241600	1452800	1482600	1321600	1455600	1353300	1536600	1290400	-1	14	14	14	40.2	40.2	40.2	47.13	0	112.7	23	P22315	P22315	Ferrochelatase, mitochondrial	Fech	1146	sp|P22315|HEMH_MOUSE Ferrochelatase, mitochondrial OS=Mus musculus OX=10090 GN=Fech PE=1 SV=2
7009.60009765625	3887.10009765625	7480.5	6052.60009765625	8378.2998046875	7760.39990234375	10535	5345	9638.099609375	7611.7001953125	8737.2001953125	9466.7998046875	6281.2998046875	7096.7998046875	6921.5	4148.89990234375	9142.099609375	8056.39990234375	-1	2	2	2	9.1	9.1	9.1	33.753	0.00054915	3.8051	2	P22366;P22366-2	P22366;P22366-2	Myeloid differentiation primary response protein MyD88	Myd88	1147	sp|P22366|MYD88_MOUSE Myeloid differentiation primary response protein MyD88 OS=Mus musculus OX=10090 GN=Myd88 PE=1 SV=3;sp|P22366-2|MYD88_MOUSE Isoform 2 of Myeloid differentiation primary response protein MyD88 OS=Mus musculus OX=10090 GN=Myd88
54052	35595	54164	56192	47990	49087	59486	49494	58813	53986	51619	60088	57293	51017	67553	54567	62202	50618	-1	5	5	5	12.1	12.1	12.1	69.042	0	27.983	6	P22437	P22437	Prostaglandin G/H synthase 1	Ptgs1	1148	sp|P22437|PGH1_MOUSE Prostaglandin G/H synthase 1 OS=Mus musculus OX=10090 GN=Ptgs1 PE=1 SV=1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1	2	2	2	4.8	4.8	4.8	57.093	0	107.34	0	P22518	P22518	Dual specificity protein kinase CLK1	Clk1	1149	sp|P22518|CLK1_MOUSE Dual specificity protein kinase CLK1 OS=Mus musculus OX=10090 GN=Clk1 PE=1 SV=2
159760	113910	459180	107280	217680	188210	157510	50402	130660	120080	88360	106490	150130	192100	187140	183160	141490	180200	-1	12	2	2	35.1	4.4	4.4	45.974	0	10.737	4	P22599	P22599	Alpha-1-antitrypsin 1-2	Serpina1b	1150	sp|P22599|A1AT2_MOUSE Alpha-1-antitrypsin 1-2 OS=Mus musculus OX=10090 GN=Serpina1b PE=1 SV=2
150640	91029	148390	143730	136640	158490	169230	141000	169720	131210	130220	169480	154190	148360	164380	136560	185460	142850	-1	9	9	8	17.1	17.1	16.2	100.56	0	112.51	13	P22682;P23092	P22682	E3 ubiquitin-protein ligase CBL	Cbl	1151	sp|P22682|CBL_MOUSE E3 ubiquitin-protein ligase CBL OS=Mus musculus OX=10090 GN=Cbl PE=1 SV=3
347670	195020	378150	313640	340410	313430	384290	325270	427660	331970	373180	357980	371340	353930	345560	320990	421490	339640	-1	8	8	1	18.1	18.1	1.9	55.098	0	78.452	14	P22723	P22723	Gamma-aminobutyric acid receptor subunit gamma-2	Gabrg2	1152	sp|P22723|GBRG2_MOUSE Gamma-aminobutyric acid receptor subunit gamma-2 OS=Mus musculus OX=10090 GN=Gabrg2 PE=1 SV=3
9606.2001953125	5607.5	7384.60009765625	6057.5	6106.5	6998.2998046875	7708.60009765625	9277.900390625	8535.900390625	5880.10009765625	7680.10009765625	7693.10009765625	7710.89990234375	10544	5469.7998046875	4409.7001953125	9320.2001953125	6140.2001953125	-1	8	1	1	18.9	2.4	2.4	54.075	0.0085714	1.9741	1	P22723-2	P22723-2	Gamma-aminobutyric acid receptor subunit gamma-2	Gabrg2	1153	sp|P22723-2|GBRG2_MOUSE Isoform 2S of Gamma-aminobutyric acid receptor subunit gamma-2 OS=Mus musculus OX=10090 GN=Gabrg2
775780	493100	808140	770860	724750	743860	868960	692450	873100	772790	772870	871230	816720	798970	845910	844800	954080	830740	-1	15	15	15	17.5	17.5	17.5	91.349	0	73.774	16	P22892	P22892	AP-1 complex subunit gamma-1	Ap1g1	1154	sp|P22892|AP1G1_MOUSE AP-1 complex subunit gamma-1 OS=Mus musculus OX=10090 GN=Ap1g1 PE=1 SV=3
136790	90011	192110	144010	146770	157920	169640	127770	175590	142900	130960	174880	140220	145930	158770	159050	183560	145830	-1	5	5	5	14.4	14.4	14.4	39.344	0	126.73	5	P22907;P22907-2	P22907;P22907-2	Porphobilinogen deaminase	Hmbs	1155	sp|P22907|HEM3_MOUSE Porphobilinogen deaminase OS=Mus musculus OX=10090 GN=Hmbs PE=1 SV=2;sp|P22907-2|HEM3_MOUSE Isoform 2 of Porphobilinogen deaminase OS=Mus musculus OX=10090 GN=Hmbs
26869	16116	30172	32530	24964	27352	33552	25954	28462	25158	24300	41573	27200	29826	21907	46329	31404	26823	-1	3	3	3	8.5	8.5	8.5	50.522	0	14.997	3	P22933	P22933	Gamma-aminobutyric acid receptor subunit delta	Gabrd	1156	sp|P22933|GBRD_MOUSE Gamma-aminobutyric acid receptor subunit delta OS=Mus musculus OX=10090 GN=Gabrd PE=2 SV=1
6621.7998046875	3580.80004882813	6737.5	6224.39990234375	5555.60009765625	6847	9466.900390625	6578.60009765625	9541	7664.5	8635.599609375	8337.2998046875	7336.89990234375	4662.10009765625	8976	7994.89990234375	10248	6942.7998046875	-1	3	2	2	18.1	13	13	15.746	0.00081345	3.5316	2	P22935	P22935	Cellular retinoic acid-binding protein 2	Crabp2	1157	sp|P22935|RABP2_MOUSE Cellular retinoic acid-binding protein 2 OS=Mus musculus OX=10090 GN=Crabp2 PE=2 SV=2
543050	380950	618990	591060	560730	629560	683530	568750	674950	603180	590230	688300	644420	613000	681610	639010	728920	610640	-1	36	36	36	26.5	26.5	26.5	161.93	0	82.17	43	P23116	P23116	Eukaryotic translation initiation factor 3 subunit A	Eif3a	1158	sp|P23116|EIF3A_MOUSE Eukaryotic translation initiation factor 3 subunit A OS=Mus musculus OX=10090 GN=Eif3a PE=1 SV=5
375410	225800	356480	315540	391510	404440	361410	301590	416840	353800	354810	368400	368440	369690	418960	473330	397660	304560	-1	6	5	4	36.6	30.1	21.3	20.855	0	27.052	10	P23198	P23198	Chromobox protein homolog 3	Cbx3	1159	sp|P23198|CBX3_MOUSE Chromobox protein homolog 3 OS=Mus musculus OX=10090 GN=Cbx3 PE=1 SV=2
240780	184590	225330	222990	230560	269710	252070	197270	275710	264380	225930	260910	257300	254250	323770	415950	284080	302190	-1	18	18	18	52.4	52.4	52.4	43.004	0	323.31	28	P23242	P23242	Gap junction alpha-1 protein	Gja1	1160	sp|P23242|CXA1_MOUSE Gap junction alpha-1 protein OS=Mus musculus OX=10090 GN=Gja1 PE=1 SV=2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1	5	1	1	7.2	1.6	1.6	77.918	0	79.826	0	P23298	P23298	Protein kinase C eta type	Prkch	1161	sp|P23298|KPCL_MOUSE Protein kinase C eta type OS=Mus musculus OX=10090 GN=Prkch PE=1 SV=2
20471	12128	18631	21233	17741	22101	20924	15532	17632	20312	17545	21927	17190	19112	31031	22865	21028	18224	-1	2	2	2	4.6	4.6	4.6	69.483	0.00014434	5.2867	3	P23475	P23475	X-ray repair cross-complementing protein 6	Xrcc6	1162	sp|P23475|XRCC6_MOUSE X-ray repair cross-complementing protein 6 OS=Mus musculus OX=10090 GN=Xrcc6 PE=1 SV=5
236640	139700	369600	212620	207200	243820	231710	186900	248750	232670	202690	248900	232640	257060	256450	247530	259810	236170	-1	13	13	13	62.3	62.3	62.3	32.277	0	46.102	26	P23492	P23492	Purine nucleoside phosphorylase	Pnp	1163	sp|P23492|PNPH_MOUSE Purine nucleoside phosphorylase OS=Mus musculus OX=10090 GN=Pnp PE=1 SV=2
5465300	3287100	5243500	5604700	4834100	5486000	5841100	4707900	5691900	5228300	5266600	6085000	5144600	5182900	5351800	5323700	6332600	5760000	-1	12	12	12	69.6	69.6	69.6	24.634	0	112.98	28	P23506;P23506-2	P23506;P23506-2	Protein-L-isoaspartate(D-aspartate) O-methyltransferase	Pcmt1	1164	sp|P23506|PIMT_MOUSE Protein-L-isoaspartate(D-aspartate) O-methyltransferase OS=Mus musculus OX=10090 GN=Pcmt1 PE=1 SV=3;sp|P23506-2|PIMT_MOUSE Isoform 2 of Protein-L-isoaspartate(D-aspartate) O-methyltransferase OS=Mus musculus OX=10090 GN=Pcmt1
264300	189970	299560	260260	253180	312330	356230	261340	290610	291820	286170	308970	275430	293670	294370	293130	334570	252820	-1	6	6	6	25.9	25.9	25.9	35.877	0	29.034	6	P23591	P23591	GDP-L-fucose synthase	Tsta3	1165	sp|P23591|FCL_MOUSE GDP-L-fucose synthase OS=Mus musculus OX=10090 GN=Gfus PE=1 SV=3
247020	169330	289780	268220	250430	297190	303890	257430	300490	256380	267390	324390	301250	271930	319510	259640	326640	280370	-1	7	7	7	14.8	14.8	14.8	73.12	0	29.376	8	P23780	P23780	Beta-galactosidase	Glb1	1166	sp|P23780|BGAL_MOUSE Beta-galactosidase OS=Mus musculus OX=10090 GN=Glb1 PE=1 SV=1
820060	556660	989910	784650	872050	881900	982530	948950	1021100	796920	802530	828040	967110	918150	986040	1004000	975280	755430	-1	25	22	21	28.4	26.4	24.9	101.57	0	151.36	36	P23818	P23818	Glutamate receptor 1	Gria1	1167	sp|P23818|GRIA1_MOUSE Glutamate receptor 1 OS=Mus musculus OX=10090 GN=Gria1 PE=1 SV=1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1	40	1	1	42.6	1.5	1.5	104.52	0.00027709	4.01	0	P23819-3	P23819-3	Glutamate receptor 2	Gria2	1168	sp|P23819-3|GRIA2_MOUSE Isoform 3 of Glutamate receptor 2 OS=Mus musculus OX=10090 GN=Gria2
696850	516600	955160	844450	901820	809550	1022800	875770	1008700	763460	833180	880050	915660	885690	842770	665020	948210	730750	-1	42	42	3	45.5	45.5	3.6	102.85	0	220.47	74	P23819-4;P23819;P23819-2	P23819-4;P23819;P23819-2	Glutamate receptor 2	Gria2	1169	sp|P23819-4|GRIA2_MOUSE Isoform 4 of Glutamate receptor 2 OS=Mus musculus OX=10090 GN=Gria2;sp|P23819|GRIA2_MOUSE Glutamate receptor 2 OS=Mus musculus OX=10090 GN=Gria2 PE=1 SV=3;sp|P23819-2|GRIA2_MOUSE Isoform 2 of Glutamate receptor 2 OS=Mus musculus OX=
467620	303190	370020	379250	443400	356800	490730	342460	489030	473460	366720	406650	413820	439770	524780	617530	477550	467590	-1	11	11	11	50.3	50.3	50.3	20.069	0	45.233	21	P23927	P23927	Alpha-crystallin B chain	Cryab	1170	sp|P23927|CRYAB_MOUSE Alpha-crystallin B chain OS=Mus musculus OX=10090 GN=Cryab PE=1 SV=2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1	1	1	1	3.8	3.8	3.8	36.384	0.0055802	2.3054	0	P23950;P23949	P23950;P23949	Zinc finger protein 36, C3H1 type-like 1;Zinc finger protein 36, C3H1 type-like 2	Zfp36l1;Zfp36l2	1171	sp|P23950|TISB_MOUSE mRNA decay activator protein ZFP36L1 OS=Mus musculus OX=10090 GN=Zfp36l1 PE=1 SV=1;sp|P23949|TISD_MOUSE mRNA decay activator protein ZFP36L2 OS=Mus musculus OX=10090 GN=Zfp36l2 PE=1 SV=2
285600	233590	974450	236360	369360	389820	412490	100940	229480	325960	195300	227220	292130	353390	340850	358610	328500	300510	-1	9	9	9	17.9	17.9	17.9	61.055	0	75.054	10	P23953;Q8VCT4;Q8VCC2	P23953	Carboxylesterase 1C	Ces1c	1172	sp|P23953|EST1C_MOUSE Carboxylesterase 1C OS=Mus musculus OX=10090 GN=Ces1c PE=1 SV=4
546760	368350	1102500	535940	572660	565530	638020	419360	561960	583500	495440	571180	534130	573280	682740	749790	628130	531900	-1	24	24	24	57.7	57.7	57.7	59.795	0	112.65	34	P24270	P24270	Catalase	Cat	1173	sp|P24270|CATA_MOUSE Catalase OS=Mus musculus OX=10090 GN=Cat PE=1 SV=4
884930	587410	684250	760030	733710	876860	837090	676800	927810	841530	733010	835980	784020	889750	1021000	1120700	1046800	1004100	-1	10	10	10	32.6	32.6	32.6	42.791	0	44.243	16	P24288	P24288	Branched-chain-amino-acid aminotransferase, cytosolic	Bcat1	1174	sp|P24288|BCAT1_MOUSE Branched-chain-amino-acid aminotransferase, cytosolic OS=Mus musculus OX=10090 GN=Bcat1 PE=1 SV=2
298560	220750	412240	341310	350930	399650	443720	335100	437390	333970	330500	412580	397280	374580	454720	450300	449010	404310	-1	11	11	11	46.3	46.3	46.3	23.713	0	56.413	24	P24369	P24369	Peptidyl-prolyl cis-trans isomerase B	Ppib	1175	sp|P24369|PPIB_MOUSE Peptidyl-prolyl cis-trans isomerase B OS=Mus musculus OX=10090 GN=Ppib PE=1 SV=2
18530	12746	15845	16392	14201	17436	19207	13983	17363	16486	14345	19686	18760	17327	20709	31973	20735	16921	-1	1	1	1	4	4	4	39.24	0	8.2895	1	P24452	P24452	Macrophage-capping protein	Capg	1176	sp|P24452|CAPG_MOUSE Macrophage-capping protein OS=Mus musculus OX=10090 GN=Capg PE=1 SV=2
19428	11372	17552	16769	15259	13666	14752	12220	15979	15642	12186	17205	14634	15801	17282	27255	17172	16764	-1	3	3	2	5.6	5.6	3	56.987	0	16.337	3	P24457;P24456	P24457	Cytochrome P450 2D11	Cyp2d11	1177	sp|P24457|CP2DB_MOUSE Cytochrome P450 2D11 OS=Mus musculus OX=10090 GN=Cyp2d11 PE=2 SV=2
1511600	927370	1364900	1199900	1211600	1567200	1473900	1138100	1377100	1303900	1105900	1331000	1428700	1318600	1556400	1828600	1571500	1327700	-1	9	9	9	39.2	39.2	39.2	25.564	0	13.798	14	P24472;P30115;P13745	P24472	Glutathione S-transferase A4	Gsta4	1178	sp|P24472|GSTA4_MOUSE Glutathione S-transferase A4 OS=Mus musculus OX=10090 GN=Gsta4 PE=1 SV=3
1094200	710950	1116700	1085500	1038300	1128600	1287300	969910	1251800	1134600	1070600	1205500	1113000	1091500	1256400	1237400	1421900	1118600	-1	28	28	28	48.6	48.6	48.6	69.05	0	203.13	68	P24527	P24527	Leukotriene A-4 hydrolase	Lta4h	1179	sp|P24527|LKHA4_MOUSE Leukotriene A-4 hydrolase OS=Mus musculus OX=10090 GN=Lta4h PE=1 SV=4
294920	221030	184210	425610	297510	463850	516660	252920	539120	438030	411820	513830	252140	297740	470280	87004	576200	308460	-1	14	14	14	37.6	37.6	37.6	55.992	0	93.458	13	P24529	P24529	Tyrosine 3-monooxygenase	Th	1180	sp|P24529|TY3H_MOUSE Tyrosine 3-monooxygenase OS=Mus musculus OX=10090 GN=Th PE=1 SV=3
486600	327190	478270	503290	457210	552480	551440	422820	557810	498230	466130	552310	502840	481320	576450	513910	597280	521140	-1	14	14	13	27	27	25.5	55.814	0	88.145	14	P24547	P24547	Inosine-5-monophosphate dehydrogenase 2	Impdh2	1181	sp|P24547|IMDH2_MOUSE Inosine-5-monophosphate dehydrogenase 2 OS=Mus musculus OX=10090 GN=Impdh2 PE=1 SV=2
1500000	981510	1480000	1429400	1473900	1303900	1668800	1081300	1494900	1350100	1214800	1713200	1162400	1509400	1503500	2638400	1700800	1566100	-1	17	16	16	42.7	41.1	41.1	54.467	0	113.22	24	P24549;O35945	P24549	Retinal dehydrogenase 1	Aldh1a1	1182	sp|P24549|AL1A1_MOUSE Retinal dehydrogenase 1 OS=Mus musculus OX=10090 GN=Aldh1a1 PE=1 SV=5
119220	80229	107910	111520	115070	129910	121820	108120	118380	117890	111940	126990	121800	110880	120660	108360	135040	114820	-1	5	5	5	13	13	13	48.508	0	12.991	6	P24638	P24638	Lysosomal acid phosphatase	Acp2	1183	sp|P24638|PPAL_MOUSE Lysosomal acid phosphatase OS=Mus musculus OX=10090 GN=Acp2 PE=1 SV=2
102640	70341	111900	101010	102040	123960	124580	102910	114630	103130	106310	111140	116210	115640	127660	122330	127640	105080	-1	3	3	3	19.1	19.1	19.1	31.172	0	54.005	6	P24668	P24668	Cation-dependent mannose-6-phosphate receptor	M6pr	1184	sp|P24668|MPRD_MOUSE Cation-dependent mannose-6-phosphate receptor OS=Mus musculus OX=10090 GN=M6pr PE=1 SV=1
78129	54790	91011	88202	83032	81605	100910	83057	101400	91398	90520	99448	90922	91431	98961	105460	109720	89285	-1	12	12	12	15.8	15.8	15.8	91.512	0	256.37	7	P24788;P24788-2	P24788;P24788-2	Cyclin-dependent kinase 11B	Cdk11b	1185	sp|P24788|CD11B_MOUSE Cyclin-dependent kinase 11B OS=Mus musculus OX=10090 GN=Cdk11b PE=1 SV=2;sp|P24788-2|CD11B_MOUSE Isoform 2 of Cyclin-dependent kinase 11B OS=Mus musculus OX=10090 GN=Cdk11b
1095200	666830	1167200	1103900	1180900	1181600	1334800	1194100	1228900	1101200	1080400	1263500	1242100	1208500	1281100	860870	1317700	1091600	-1	11	11	11	37.9	37.9	37.9	31.231	0	28.122	16	P25444	P25444	40S ribosomal protein S2	Rps2	1186	sp|P25444|RS2_MOUSE 40S ribosomal protein S2 OS=Mus musculus OX=10090 GN=Rps2 PE=1 SV=3
26460	20464	27776	28921	25203	30341	31880	26359	28852	25991	24921	30594	28686	29723	33632	37174	32005	27780	-1	2	2	2	7.9	7.9	7.9	39.756	0	9.9887	3	P25799-4;P25799-2;P25799-3;P25799	P25799-4;P25799-2;P25799-3;P25799	Nuclear factor NF-kappa-B p105 subunit;Nuclear factor NF-kappa-B p50 subunit	Nfkb1	1187	sp|P25799-4|NFKB1_MOUSE Isoform 4 of Nuclear factor NF-kappa-B p105 subunit OS=Mus musculus OX=10090 GN=Nfkb1;sp|P25799-2|NFKB1_MOUSE Isoform 2 of Nuclear factor NF-kappa-B p105 subunit OS=Mus musculus OX=10090 GN=Nfkb1;sp|P25799-3|NFKB1_MOUSE Isoform 3 of
7626.5	5155.7998046875	8366.099609375	7111.2998046875	7628.2001953125	9545	8693.099609375	7139.5	13111	9322.599609375	10319	9100.7001953125	7121	8731.7001953125	11661	23697	12710	7915.10009765625	-1	4	4	4	9.8	9.8	9.8	56.285	0	13.006	4	P25911-2;P25911;P16277	P25911-2;P25911	Tyrosine-protein kinase Lyn	Lyn	1188	sp|P25911-2|LYN_MOUSE Isoform 2 of Tyrosine-protein kinase Lyn OS=Mus musculus OX=10090 GN=Lyn;sp|P25911|LYN_MOUSE Tyrosine-protein kinase Lyn OS=Mus musculus OX=10090 GN=Lyn PE=1 SV=4
256220	182890	297610	262000	286190	282100	308520	261540	360420	285370	304290	335490	289130	287910	297940	335970	349740	258380	-1	7	7	7	12.6	12.6	12.6	85.094	0	43.304	10	P25976-2;P25976	P25976-2;P25976	Nucleolar transcription factor 1	Ubtf	1189	sp|P25976-2|UBF1_MOUSE Isoform UBF2 of Nucleolar transcription factor 1 OS=Mus musculus OX=10090 GN=Ubtf;sp|P25976|UBF1_MOUSE Nucleolar transcription factor 1 OS=Mus musculus OX=10090 GN=Ubtf PE=1 SV=1
1087900	713230	1150100	1008500	982050	1102200	1151400	859630	1151500	1029500	951350	1173000	1052100	1134900	1223900	1343400	1237300	1026000	-1	62	53	53	34.2	30.6	30.6	269.82	0	323.31	70	P26039	P26039	Talin-1	Tln1	1190	sp|P26039|TLN1_MOUSE Talin-1 OS=Mus musculus OX=10090 GN=Tln1 PE=1 SV=2
562530	345750	650610	588460	606510	504460	664160	558080	737810	562560	557400	649450	591440	595750	615310	410340	644850	491020	-1	28	19	19	41.1	28.7	28.7	69.406	0	89.443	32	P26040	P26040	Ezrin	Ezr	1191	sp|P26040|EZRI_MOUSE Ezrin OS=Mus musculus OX=10090 GN=Ezr PE=1 SV=3
999140	647800	1014400	964490	995430	961040	1088600	922030	1140300	982440	938690	1086900	1039800	1010600	1245400	1404800	1133300	936620	-1	30	30	19	45.1	45.1	30	67.766	0	124.24	56	P26041	P26041	Moesin	Msn	1192	sp|P26041|MOES_MOUSE Moesin OS=Mus musculus OX=10090 GN=Msn PE=1 SV=3
1488600	972470	1463400	1509900	1490600	1685200	1572400	1367300	1664300	1598500	1326100	1628000	1448500	1636200	1704600	2012800	1686600	1545700	-1	26	15	15	37.6	21.3	21.3	68.542	0	112.58	25	P26043	P26043	Radixin	Rdx	1193	sp|P26043|RADI_MOUSE Radixin OS=Mus musculus OX=10090 GN=Rdx PE=1 SV=3
108380	82963	150360	161130	130980	174700	184200	147010	147740	150740	143880	151700	159580	152090	186020	115650	184210	181700	-1	7	3	3	14	7.5	7.5	51.138	0	7.6713	4	P26048	P26048	Gamma-aminobutyric acid receptor subunit alpha-2	Gabra2	1194	sp|P26048|GBRA2_MOUSE Gamma-aminobutyric acid receptor subunit alpha-2 OS=Mus musculus OX=10090 GN=Gabra2 PE=1 SV=1
179090	100740	190470	169690	152930	198440	218820	173960	202670	165110	196000	198910	186170	173420	191990	123170	256660	188210	-1	10	7	7	21.5	17.3	17.3	55.397	0	86.115	7	P26049	P26049	Gamma-aminobutyric acid receptor subunit alpha-3	Gabra3	1195	sp|P26049|GBRA3_MOUSE Gamma-aminobutyric acid receptor subunit alpha-3 OS=Mus musculus OX=10090 GN=Gabra3 PE=1 SV=1
2487.89990234375	944.299987792969	1589	2307.10009765625	1861.59997558594	1411.40002441406	2720.10009765625	1819.09997558594	2985.80004882813	2468.19995117188	2119.30004882813	1824.90002441406	2625.89990234375	2187.5	1608.80004882813	1535	3560.30004882813	1900.5	-1	2	2	2	5	5	5	44.887	0.0031092	2.6239	2	P26151	P26151	High affinity immunoglobulin gamma Fc receptor I	Fcgr1	1196	sp|P26151|FCGR1_MOUSE High affinity immunoglobulin gamma Fc receptor I OS=Mus musculus OX=10090 GN=Fcgr1 PE=1 SV=1
367950	241370	369590	343680	342020	376480	380410	307840	455060	389530	392050	405620	347590	382710	475590	417980	469800	366150	-1	28	18	18	33	21.7	21.7	100.11	0	323.31	21	P26231;REV__Q9JMB1-2;REV__Q9JMB1	P26231	Catenin alpha-1	Ctnna1	1197	sp|P26231|CTNA1_MOUSE Catenin alpha-1 OS=Mus musculus OX=10090 GN=Ctnna1 PE=1 SV=1
32636	21603	77638	19607	29380	32105	33301	11720	22693	27290	18976	18983	28085	28471	35030	33667	31886	26506	-1	4	4	4	7.5	7.5	7.5	71.382	0	10.004	3	P26262	P26262	Plasma kallikrein;Plasma kallikrein heavy chain;Plasma kallikrein light chain	Klkb1	1198	sp|P26262|KLKB1_MOUSE Plasma kallikrein OS=Mus musculus OX=10090 GN=Klkb1 PE=1 SV=2
181090	138940	186320	194450	179190	280460	200870	174920	312500	246180	296820	212920	192260	237910	339650	201190	329010	221350	-1	14	14	14	32.6	32.6	32.6	51.789	0	323.31	13	P26339	P26339	Chromogranin-A;Pancreastatin;Beta-granin;WE-14;Catestatin;GE-25;Serpinin-RRG;Serpinin;p-Glu serpinin precursor	Chga	1199	sp|P26339|CMGA_MOUSE Chromogranin-A OS=Mus musculus OX=10090 GN=Chga PE=1 SV=1
25592	24811	25238	41685	33958	48065	26367	30913	37497	42873	50288	29293	27189	46870	31553	34654	30664	32136	-1	7	7	7	37.8	37.8	37.8	12.254	0	213.66	8	P26350	P26350	Prothymosin alpha;Prothymosin alpha, N-terminally processed;Thymosin alpha	Ptma	1200	sp|P26350|PTMA_MOUSE Prothymosin alpha OS=Mus musculus OX=10090 GN=Ptma PE=1 SV=2
419530	381210	645000	607110	577410	647750	659210	561990	777780	595860	627770	664680	655340	662580	782000	699280	727250	569540	-1	10	10	10	23.2	23.2	23.2	53.516	0	249.91	13	P26369	P26369	Splicing factor U2AF 65 kDa subunit	U2af2	1201	sp|P26369|U2AF2_MOUSE Splicing factor U2AF 65 kDa subunit OS=Mus musculus OX=10090 GN=U2af2 PE=1 SV=3
2803200	1717000	2286200	2251500	2272000	2611000	2648300	2053300	2678300	2492100	2276100	2648600	2445800	2516000	2892700	3263700	2946300	2682200	-1	28	28	28	53.6	53.6	53.6	61.336	0	230.43	152	P26443	P26443	Glutamate dehydrogenase 1, mitochondrial	Glud1	1202	sp|P26443|DHE3_MOUSE Glutamate dehydrogenase 1, mitochondrial OS=Mus musculus OX=10090 GN=Glud1 PE=1 SV=1
